county,city,address,date,lat,long
TULSA,TULSA,2034 51ST E ST B,8/21/2001,27.451133,-82.538748
TULSA,TULSA,903 KNOXVILLE N AVE,8/22/2001,35.064825,-94.618825
TULSA,TULSA,3312 149TH E S AVE,8/30/2001,36.117286,-95.81041
TULSA,TULSA,8901 51ST S W ST,9/6/2001,36.089954,-95.871888
TULSA,TULSA,3211 (A) EASTON E ST,9/13/2001,35.330506,-97.21683
TULSA,TULSA,3211 (B) EASTON E ST,9/19/2001,35.330506,-97.21683
TULSA,TULSA,421 76TH EAST S AVE,9/28/2001,36.15644,-95.892291
TULSA,TULSA,519 73RD EAST S AVE,10/23/2001,36.153658,-95.895292
TULSA,TULSA,7339 58TH E PL,10/25/2001,36.1012,-95.9251
TULSA,TULSA,1627 ARCHER E ST,10/29/2001,36.161317,-96.010842
TULSA,TULSA,7434 LEWIS S AVE 7B,11/2/2001,35.633328,-97.483862
TULSA,TULSA,4720 29TH WEST S AVE,11/12/2001,36.094749,-96.025381
TULSA,TULSA,5217 36TH E ST,11/12/2001,27.560691,-82.527987
TULSA,TULSA,4749 MAYBELLE S AVE,11/13/2001,36.094907,-96.001646
TULSA,TULSA,1612 131 EAST S PL C,11/15/2001,42.575424,-84.441887
TULSA,TULSA,2626 15TH E ST,11/16/2001,36.079703,-95.771156
TULSA,TULSA,1627 ARCHER E ST,12/4/2001,36.161317,-96.010842
TULSA,TULSA,11220 ARCHER E PL 104,12/8/2001,39.646974,-77.74076
TULSA,TULSA,717 49TH W ST 112,12/21/2001,36.147402,-96.04719
TULSA,TULSA,532 57TH W S AVE,1/2/2002,36.148752,-96.056564
TULSA,TULSA,12326 ARCHER E ST G,1/2/2002,34.842388,-95.544972
TULSA,TULSA,1416 KING E ST,1/10/2002,34.842388,-95.544972
TULSA,TULSA,8118 16TH E ST 110,1/16/2002,34.551581,-99.425073
TULSA,TULSA,6326 VIRGIN E ST,1/26/2002,34.842388,-95.544972
TULSA,TULSA,1904 MOHAWK E BLVD,2/6/2002,36.201575,-95.964653
TULSA,TULSA,12422 14TH E ST,2/7/2002,34.842388,-95.544972
TULSA,TULSA,416 44 S AVE,2/8/2002,35.633328,-97.483023
TULSA,TULSA,2705 ADMIRAL E CT,2/22/2002,36.162461,-95.315007
TULSA,TULSA,4104 130TH S AVE 411,3/8/2002,35.238932,-94.599152
TULSA,TULSA,6011 MARION S AVE,3/28/2002,34.916712,-95.750009
TULSA,TULSA,820 QUAKER S AVE,3/29/2002,34.814769,-97.410458
TULSA,TULSA,2115 SOUTHWEST BLVD,4/1/2002,36.133448,-96.006972
TULSA,TULSA,5537 47 E PL 213,4/2/2002,39.64753,-77.740598
TULSA,TULSA,1148 73RD EAST S AVE 74112,4/9/2002,36.146299,-95.896003
TULSA,TULSA,1322 MAPLEWOOD N AVE,4/30/2002,35.064825,-94.618825
TULSA,TULSA,7841 2ND E ST,5/2/2002,37.139388,-89.76508
TULSA,TULSA,1809 73RD E ST 209,5/8/2002,34.777277,-98.294972
TULSA,TULSA,3106 26 E ST,5/17/2002,35.192579,-97.420785
TULSA,TULSA,1109 68TH N AVE,5/21/2002,35.064825,-94.618825
TULSA,TULSA,2640 HASKELL E ST,5/23/2002,34.842388,-95.544972
TULSA,TULSA,5317 MARSHALL E CT,5/24/2002,36.388691,-97.907219
TULSA,TULSA,3317 MARION S AVE,5/31/2002,34.916712,-95.750009
TULSA,TULSA,8130 12TH E ST G1,6/3/2002,47.18333,-122.412985
TULSA,TULSA,531 27TH N AVE,6/6/2002,35.064825,-94.618825
TULSA,TULSA,1548 LEWIS S AVE C,6/6/2002,41.697608,-87.527
TULSA,TULSA,2417 MARSHALL E ST,6/20/2002,34.842388,-95.544972
TULSA,TULSA,7316 NEWTON E ST,7/27/2002,34.842388,-95.544972
TULSA,TULSA,10740 42ND E ST 903,8/17/2002,36.928043,-94.872089
TULSA,TULSA,8642 86TH EAST S AVE,8/19/2002,36.037357,-95.879879
TULSA,TULSA,7102 129TH EAST N AVE,8/21/2002,36.68097,-97.29658
TULSA,TULSA,3139 MINGO S RD 904,8/26/2002,44.789549,-72.953503
TULSA,TULSA,2015 2ND E ST A,8/29/2002,32.966009,-93.139198
TULSA,TULSA,1969 1/2 TECUMSEH E ST,8/30/2002,,
TULSA,TULSA,1611 KNOCKSVILLE AVE,9/6/2002,36.060712,-95.854886
TULSA,TULSA,6753 INDEPENDENCE E PL,9/9/2002,36.725275,-95.913941
TULSA,TULSA,21 39TH WEST N AVE,9/12/2002,35.064825,-94.618825
TULSA,TULSA,1915 NORWOOD N AVE,9/13/2002,35.064825,-94.618825
TULSA,TULSA,10855 15TH E ST,9/19/2002,43.399714,-112.004017
TULSA,TULSA,1327 64TH E ST 6,9/23/2002,35.192332,-97.420694
TULSA,TULSA,4012 LEWIS N AVE,10/8/2002,35.064825,-94.618825
TULSA,TULSA,6827 TRENTON N AVE 1,10/8/2002,34.011783,-96.042624
TULSA,TULSA,1115 ROCKFORD S AVE B,10/9/2002,35.943902,-95.651813
TULSA,TULSA,3710 TOLEDO S AVE,10/10/2002,35.63306,-97.483043
TULSA,TULSA,1543 54TH E ST,10/14/2002,47.243189,-122.356968
TULSA,TULSA,847 64TH W AVE S,10/16/2002,36.146821,-96.064544
TULSA,TULSA,109 36TH W. S AVE,10/17/2002,36.156241,-96.032669
TULSA,TULSA,7816 COLLEGE S AVE TULSA,10/21/2002,34.916712,-95.750009
TULSA,TULSA,5919 68TH W S AVE,10/21/2002,35.464247,-95.53116
TULSA,TULSA,2831 GARRISON N PL,10/23/2002,35.490687,-97.569829
TULSA,TULSA,2121 UTE E,10/26/2002,36.1012,-95.9251
TULSA,TULSA,2129 103RD EAST S AVE,10/30/2002,36.132615,-95.862495
TULSA,TULSA,6704 INDEPENDENCE E ST,11/9/2002,34.842388,-95.544972
TULSA,TULSA,2934 66TH W ST,11/13/2002,34.828572,-97.260885
TULSA,TULSA,336 45TH E CT,11/16/2002,35.745197,-95.304951
TULSA,TULSA,2138 45 W PL,11/19/2002,42.369836,-71.103996
TULSA,TULSA,702 129TH S,11/21/2002,47.14049,-122.441234
TULSA,TULSA,2725 CAMERON W ST,11/23/2002,34.828572,-97.260885
TULSA,TULSA,4630 DARLINGTON S AVE 45,11/24/2002,35.633323,-97.483589
TULSA,TULSA,3608 GALVESTON S AVE,12/2/2002,34.916712,-95.750009
TULSA,TULSA,4704 30TH S AVE,12/5/2002,34.916712,-95.750009
TULSA,TULSA,323 11TH E ST 302,12/8/2002,34.843009,-95.544986
TULSA,TULSA,1543 59TH W ST,12/10/2002,27.486468,-82.620438
TULSA,TULSA,2223 TECUMSEH E ST,12/15/2002,34.842388,-95.544972
TULSA,TULSA,4840 34TH WEST W AVE,12/18/2002,36.092195,-96.031007
TULSA,TULSA,1137 NEW HAVEN N AVE,12/18/2002,41.347714,-72.990365
TULSA,TULSA,103 108TH EAST S AVE,12/21/2002,36.158747,-95.855862
TULSA,TULSA,5174 33RD W S AVE,1/6/2003,36.08731,-96.029944
TULSA,TULSA,6530 PINE E PL,1/8/2003,36.725275,-95.913941
TULSA,TULSA,8642 86 E S AVE,1/9/2003,34.916665,-95.771501
TULSA,TULSA,4115 28TH E PL,1/10/2003,33.182415,-87.479584
TULSA,TULSA,216 187 E S AVE,1/17/2003,34.916666,-95.770577
TULSA,TULSA,924 37TH E PL,1/21/2003,33.17525,-87.524788
TULSA,TULSA,532 QUANAH N AVE,1/23/2003,36.15992,-96.007267
TULSA,TULSA,15 30TH WEST N AVE,1/24/2003,35.064825,-94.618825
TULSA,TULSA,1737 INDIANAPOLIS S AVE,1/24/2003,34.916712,-95.750009
TULSA,TULSA,6324 NEWTON E PL,1/29/2003,36.725275,-95.913941
TULSA,TULSA,600 CIVIC CENTER,1/31/2003,36.149197,-95.995936
TULSA,TULSA,1710 MAPLEWOOD N AVE,2/3/2003,35.064825,-94.618825
TULSA,TULSA,6018 2ND E ST,2/3/2003,27.733587,-82.744043
TULSA,TULSA,9550 LATIMER E ST,2/4/2003,34.842388,-95.544972
TULSA,TULSA,3535 ARCHER E ST,2/7/2003,36.161166,-96.03255
TULSA,TULSA,6143 9 TH W ST,2/11/2003,36.1012,-95.9251
TULSA,TULSA,1007 EVANSTON N AVE,2/21/2003,35.064825,-94.618825
TULSA,TULSA,3535 ARCHER E ST,2/26/2003,36.161166,-96.03255
TULSA,TULSA,4519 31ST WEST AVE S AVE,3/1/2003,36.098046,-96.02721
TULSA,TULSA,5409 71ST E ST 17,3/1/2003,36.084482,-95.896726
TULSA,TULSA,8523 WINSTON S AVE,3/2/2003,34.916712,-95.750009
TULSA,TULSA,1212 INDEPENDENCE E ST,3/2/2003,34.842388,-95.544972
TULSA,TULSA,6220 OKLAHOMA E ST,3/3/2003,34.842388,-95.544972
TULSA,TULSA,4019 130TH EAST S AVE,3/9/2003,34.916369,-95.753226
TULSA,TULSA,13008 17 PL E,3/10/2003,44.351746,-73.103843
TULSA,TULSA,9727 11 E ST 49,3/13/2003,35.192862,-97.420889
TULSA,TULSA,322 161 S ST,3/17/2003,35.167816,-95.77221
TULSA,TULSA,4021 28TH E ST,3/20/2003,33.182432,-87.479628
TULSA,TULSA,116 KNOXVILLE S AVE,3/21/2003,34.916712,-95.750009
TULSA,TULSA,2618 OSWEGO S TER,3/26/2003,36.1012,-95.9251
TULSA,TULSA,534 91ST N ST,3/27/2003,26.254298,-81.815735
TULSA,TULSA,6220 OKLAHOMA E ST,3/27/2003,34.842388,-95.544972
TULSA,TULSA,202 193RD EAST S AVE 101,3/27/2003,34.916665,-95.771514
TULSA,TULSA,718 39TH WEST S AVE,3/29/2003,34.916712,-95.750009
TULSA,TULSA,13177 29TH E ST,3/29/2003,34.842388,-95.544972
TULSA,TULSA,157 DELAWARE N PL,3/31/2003,36.595516,-94.763498
TULSA,TULSA,216 YORKTOWN S AVE,4/3/2003,34.916712,-95.750009
TULSA,TULSA,2226 35TH E ST,4/4/2003,35.726079,-95.322761
TULSA,TULSA,4828 74TH S AVE 64-S,4/5/2003,40.638458,-74.166504
TULSA,TULSA,3416 33RD E ST,4/9/2003,36.114893,-95.940252
TULSA,TULSA,1616 ADMIRAL W BLVD,4/10/2003,35.030393,-94.629005
TULSA,TULSA,2731 134TH EAST S AVE,4/11/2003,34.916369,-95.753226
TULSA,TULSA,2731 134TH S AVE,4/11/2003,35.968355,-95.953256
TULSA,TULSA,1903 BRADY W ST,4/15/2003,34.828572,-97.260885
TULSA,TULSA,711 LEWIS S AVE,4/19/2003,39.705165,-82.613184
TULSA,TULSA,1935 49TH W ST,4/22/2003,36.135416,-96.047255
TULSA,TULSA,11916 37TH E ST,4/22/2003,34.842388,-95.544972
TULSA,TULSA,811 95TH EAST N AVE,4/24/2003,36.166911,-95.871365
TULSA,TULSA,2524 51ST W ST,4/25/2003,47.23693,-122.505018
TULSA,TULSA,2048 51 E ST A,4/25/2003,35.192886,-97.420898
TULSA,TULSA,7105 1ST W ST,4/30/2003,32.066872,-91.258354
TULSA,TULSA,13 54TH E PL,5/2/2003,46.836596,-92.015888
TULSA,TULSA,9143 OKLAHOMA E PL,5/16/2003,36.024546,-96.096019
TULSA,TULSA,503 KINGSTON N AVE,5/17/2003,35.499615,-97.750481
TULSA,TULSA,73 ZUNIS N AVE,5/20/2003,36.158954,-95.960755
TULSA,TULSA,1136 SANDUSKY N AVE,6/5/2003,35.064825,-94.618825
TULSA,TULSA,816 95 EAST N AVE,6/5/2003,35.478668,-95.504656
TULSA,TULSA,1051 60TH E ST 928,6/17/2003,34.656466,-98.951858
TULSA,TULSA,2427 PITTSBURG N AVE,6/26/2003,35.064825,-94.618825
TULSA,TULSA,532 QUANAH N AVE,6/26/2003,36.15992,-96.007267
TULSA,TULSA,4325 BRADEN S PL,6/28/2003,36.1012,-95.9251
TULSA,TULSA,1548 LEWIS S AVE A,7/3/2003,35.943965,-95.652883
TULSA,TULSA,708 72ND EAST AVENUE N,7/9/2003,36.164446,-95.89668
TULSA,TULSA,1611 COLUMBIA N AVE,7/12/2003,35.064825,-94.618825
TULSA,TULSA,1006 ST LOUIS S ST A,7/12/2003,34.22967,-96.680633
TULSA,TULSA,2111 ERIE N AVE,7/18/2003,35.064825,-94.618825
TULSA,TULSA,816 95TH EAST N AVE,7/25/2003,36.166978,-95.871364
TULSA,TULSA,338 41ST W. S AVE,8/7/2003,36.15217,-96.038648
TULSA,TULSA,4317 27TH E ST,8/12/2003,40.677579,-111.814985
TULSA,TULSA,532 QUANAH N AVE,8/13/2003,36.15992,-96.007267
TULSA,TULSA,2540 NEWTON E ST,8/19/2003,34.842388,-95.544972
TULSA,TULSA,9711 75TH E ST 521,8/21/2003,36.023988,-95.891882
TULSA,TULSA,1520 66TH E PL,8/25/2003,36.177242,-95.903025
TULSA,TULSA,520 OXFORD N AVE,8/28/2003,35.064825,-94.618825
TULSA,TULSA,8642 86TH E S AVE,8/28/2003,36.037357,-95.879879
TULSA,TULSA,3127 4TH E ST,9/2/2003,33.211693,-87.496894
TULSA,TULSA,1548 LEWIS S AVE,9/4/2003,33.892463,-97.935511
TULSA,TULSA,6122 28TH PLACE NORTH E PL,9/4/2003,36.196826,-95.910177
TULSA,TULSA,9853 12TH E ST H,9/8/2003,47.168138,-122.412993
TULSA,TULSA,2930 66TH EAST S AVE,9/15/2003,36.120153,-95.902521
TULSA,TULSA,702 129TH EAST S AVE,9/16/2003,36.151373,-95.833969
TULSA,TULSA,847 64 WEST S AVE,9/22/2003,38.397728,-96.181002
TULSA,TULSA,818 51ST W ST 3,9/22/2003,36.145868,-96.049904
TULSA,TULSA,2425 51ST W ST,9/24/2003,47.237356,-122.505009
TULSA,TULSA,3508 43RD W PL,9/24/2003,47.651457,-122.412454
TULSA,TULSA,12332 15TH E ST,9/30/2003,43.606515,-112.003629
TULSA,TULSA,2524 51ST W ST,10/2/2003,47.23693,-122.505018
TULSA,TULSA,9765 5TH E ST,10/9/2003,39.684479,-110.848609
TULSA,TULSA,126 NOGALAS N AVE,10/10/2003,35.064825,-94.618825
TULSA,TULSA,2854 44 STREET NORTH E,10/14/2003,39.04631,-94.551124
TULSA,TULSA,412 URBANA S AVE,10/15/2003,34.916712,-95.750009
TULSA,TULSA,2146 NEWTON E ST,10/21/2003,34.842388,-95.544972
TULSA,TULSA,3114 LOUISVILLE S AVE,10/23/2003,34.916712,-95.750009
TULSA,TULSA,3159 44TH E ST,10/23/2003,47.217024,-122.30544
TULSA,TULSA,4818 29TH W S AVE,10/24/2003,36.093032,-96.025399
TULSA,TULSA,1507 BOWEN W PL,10/25/2003,36.107124,-97.064255
TULSA,TULSA,1414 39 E ST B,10/27/2003,35.192742,-97.420845
TULSA,TULSA,1722 MARSHALL E PL,10/27/2003,36.725275,-95.913941
TULSA,TULSA,122 166 EAST S AVE,10/29/2003,34.916666,-95.770746
TULSA,TULSA,6216 ARCHER E PL,10/29/2003,36.161041,-96.061943
TULSA,TULSA,5217 36 E ST,11/3/2003,35.192702,-97.42083
TULSA,TULSA,9339 3RD E PL,11/7/2003,33.83682,-84.840854
TULSA,TULSA,1424 QUAKER S C,11/10/2003,36.1012,-95.9251
TULSA,TULSA,3336 MARSHALL E ST 9,11/11/2003,35.19238,-97.420712
TULSA,TULSA,714 96TH EAST N AVE,11/13/2003,36.166092,-95.870123
TULSA,TULSA,1528 68TH EAST N AVE,11/13/2003,36.178276,-95.901249
TULSA,TULSA,4803 JACKSON S AVE 2,11/18/2003,35.633331,-97.483905
TULSA,TULSA,532 QUANAH N AVE,11/18/2003,36.15992,-96.007267
TULSA,TULSA,2614 2ND E ST,11/19/2003,40.71366,-111.885397
TULSA,TULSA,4576 38TH E ST,11/19/2003,34.842388,-95.544972
TULSA,TULSA,213 103 EAST S AVE,11/19/2003,34.916665,-95.771497
TULSA,TULSA,128 SANDUSKY N AVE,11/21/2003,35.064825,-94.618825
TULSA,TULSA,126 NOGALES N AVE,11/27/2003,35.064825,-94.618825
TULSA,TULSA,6544 6TH E ST,12/1/2003,47.251761,-122.342121
TULSA,TULSA,4115 35TH WEST S AVE,12/3/2003,34.916712,-95.750009
TULSA,TULSA,6238 OKLAHOMA E PL,12/14/2003,36.725275,-95.913941
TULSA,TULSA,6710 ZUNIS S AVE 1605,12/17/2003,34.916714,-95.750711
TULSA,TULSA,8015 WHEELING S AVE D,12/29/2003,35.63306,-97.483043
TULSA,TULSA,128 (A) SANDUSKY N AVE,1/6/2004,36.9325,-94.876069
TULSA,TULSA,128 (B) SANDASKY N AVE,1/6/2004,35.064825,-94.618825
TULSA,TULSA,1344 1ST E ST 3,1/9/2004,42.518507,-113.626868
TULSA,TULSA,259 104TH EAST S AVE,1/10/2004,36.156424,-95.861728
TULSA,TULSA,1428 WINSTON N AVE,1/12/2004,35.064825,-94.618825
TULSA,TULSA,5613 QUAKER S AVE A,1/16/2004,35.943965,-95.652883
TULSA,TULSA,4440 GARNETT S RD 1414,1/19/2004,36.187,-95.8267
TULSA,TULSA,9902 40TH E ST,1/20/2004,34.842388,-95.544972
TULSA,TULSA,403 68TH EAST S AVE,1/21/2004,36.157013,-95.900865
TULSA,TULSA,4808 ELWOOD S 205,2/3/2004,36.1012,-95.9251
TULSA,TULSA,13104 16TH E ST H,2/9/2004,34.842388,-95.544972
TULSA,TULSA,2530 QUEBEC S AVE,2/12/2004,35.63306,-97.483043
TULSA,TULSA,3646 LAKEWOOD S AVE C,2/20/2004,34.916712,-95.750009
TULSA,TULSA,7831 KING E PL,2/20/2004,36.725275,-95.913941
TULSA,TULSA,1337 39TH W ST,2/23/2004,27.465601,-82.574621
TULSA,TULSA,4726 2ND E ST,2/26/2004,33.91185,-86.509633
TULSA,TULSA,1312 ROSEDALE N AVE 1/2,2/27/2004,,
TULSA,TULSA,913 COLUMBIA N PL,2/27/2004,35.490547,-97.568271
TULSA,TULSA,8116 19TH E ST,3/4/2004,34.842388,-95.544972
TULSA,TULSA,104 1/2 92ND EAST S AVE,3/8/2004,,
TULSA,TULSA,1220 ZUNIS S AVE,3/10/2004,36.145163,-95.960954
TULSA,TULSA,1616 32ND E PL,3/14/2004,27.471352,-82.545064
TULSA,TULSA,10744 30 E ST,3/14/2004,35.192628,-97.420803
TULSA,TULSA,10744 30TH E ST,3/19/2004,27.610465,-82.534544
TULSA,TULSA,8915 50TH E ST,3/23/2004,34.842388,-95.544972
TULSA,TULSA,1319 DELAWARE N AVE,3/25/2004,35.064825,-94.618825
TULSA,TULSA,1211 JACKSON S AVE,3/27/2004,34.916712,-95.750009
TULSA,TULSA,5919 25TH E ST,4/6/2004,35.577537,-95.340249
TULSA,TULSA,1325 1ST W ST,4/6/2004,32.068358,-91.258514
TULSA,TULSA,2103 UTE E ST,4/7/2004,34.842388,-95.544972
TULSA,TULSA,8105 93RD E ST 908,4/15/2004,36.360521,-95.993648
TULSA,TULSA,1648 XANTHUS N AVE,4/15/2004,36.180471,-95.964189
TULSA,TULSA,5317 DETROIT S AVE,4/18/2004,34.916712,-95.750009
TULSA,TULSA,62 ARCNER E ST,4/22/2004,34.842388,-95.544972
TULSA,TULSA,102 128 N PL,5/1/2004,31.717356,-110.059101
TULSA,TULSA,2444 1ST E ST,5/1/2004,42.001375,-91.635574
TULSA,TULSA,3538 LATIMER E PL,5/4/2004,36.1012,-95.9251
TULSA,TULSA,2736 ADMIRAL E CT,5/6/2004,36.388565,-97.906887
TULSA,TULSA,317 DETROIT S AVE,5/6/2004,34.916712,-95.750009
TULSA,TULSA,5147 HASKELL E PL,5/12/2004,35.748181,-95.324236
TULSA,TULSA,4325 BRADEN S PL,5/16/2004,36.1012,-95.9251
TULSA,TULSA,7712 VICTOR S AVE 22B,5/16/2004,35.633327,-97.483131
TULSA,TULSA,1207 QUAKER S AVE 209,5/21/2004,35.238621,-94.600747
TULSA,TULSA,4 49TH N ST,6/7/2004,36.224176,-95.996087
TULSA,TULSA,1904 GARY N AVE,6/21/2004,35.064825,-94.618825
TULSA,TULSA,9339 3RD E PL,6/25/2004,33.83682,-84.840854
TULSA,TULSA,219 ROSEDALE N AVE,6/28/2004,34.795963,-96.681246
TULSA,TULSA,3117 145TH S AVE H,8/9/2004,35.95346,-95.944282
TULSA,TULSA,9231 95TH S AVE,8/26/2004,34.916712,-95.750009
TULSA,TULSA,1101 131ST EAST S AVE,8/31/2004,36.14739,-95.830697
TULSA,TULSA,3508 43RD W PL,9/8/2004,47.651457,-122.412454
TULSA,TULSA,12918 23RD E ST,9/10/2004,34.842388,-95.544972
TULSA,TULSA,5420 71ST E PL 1801,9/16/2004,36.084376,-95.896693
TULSA,TULSA,5516 1/2 TECUMSH E ST,9/30/2004,,
TULSA,TULSA,11012 14TH E CT,10/27/2004,36.723015,-95.912956
TULSA,TULSA,6237 OWASSO S PL,11/11/2004,36.1012,-95.9251
TULSA,TULSA,427 162ND EAST S AVE,11/11/2004,36.153564,-95.794602
TULSA,TULSA,2501 XYLER E ST,12/3/2004,36.186839,-95.956505
TULSA,TULSA,325 11TH E ST 204,12/13/2004,34.843051,-95.544902
TULSA,TULSA,5620 QUAKER S ST D,12/14/2004,41.755098,-72.729278
TULSA,TULSA,621 106TH EAST S AVE,12/19/2004,36.152193,-95.858073
TULSA,TULSA,2029 KINGSTON N AVE,12/28/2004,35.064825,-94.618825
TULSA,TULSA,5217 VANDALIA S AVE 1 H,1/7/2005,35.633331,-97.483905
TULSA,TULSA,6028 90TH S PL,1/10/2005,44.340383,-89.707879
TULSA,TULSA,6632 PEORIA S AVE 306,1/10/2005,35.238942,-94.600302
TULSA,TULSA,4840 VANCOUVER S AVE,1/12/2005,34.916712,-95.750009
TULSA,TULSA,729 KINGSTON N AVE,2/4/2005,35.497795,-97.755486
TULSA,TULSA,202 193RD S AVE 10,2/4/2005,35.633327,-97.48319
TULSA,TULSA,17313 13TH E ST,2/8/2005,34.842388,-95.544972
TULSA,TULSA,1314 89TH N AVE 202,2/19/2005,35.064825,-94.618591
TULSA,TULSA,1941 SANTA FE N PL,3/10/2005,35.446118,-97.512463
TULSA,TULSA,6315 4TH E TER,4/4/2005,27.428169,-82.559214
TULSA,TULSA,4849 NOGALES S AVE,4/5/2005,34.916712,-95.750009
TULSA,TULSA,3228 127TH S AVE,5/1/2005,34.916712,-95.750009
TULSA,TULSA,4325 BRADEN S PL,5/9/2005,36.1012,-95.9251
TULSA,TULSA,6827 KING,5/11/2005,36.1012,-95.9251
TULSA,TULSA,2738 136TH S AVE,5/24/2005,34.916712,-95.750009
TULSA,TULSA,6619 KING E ST,6/27/2005,34.842388,-95.544972
TULSA,TULSA,7840 22 E ST,6/27/2005,35.192529,-97.420767
TULSA,TULSA,8115 19TH E ST 101,7/5/2005,34.842595,-95.544983
TULSA,TULSA,1524 77TH N AVE,7/11/2005,35.064825,-94.618825
TULSA,TULSA,917 NEW HAVEN S AVE,8/23/2005,34.916712,-95.750009
TULSA,TULSA,2118 COLUMBIA N AVE,9/8/2005,35.064825,-94.618825
TULSA,TULSA,2738 136TH EAST S AVE,9/9/2005,36.124411,-95.825927
TULSA,TULSA,4010 33RD WEST S C,10/3/2005,36.1012,-95.9251
TULSA,TULSA,823 COLUMBIA N AVE,10/19/2005,35.064825,-94.618825
TULSA,TULSA,913 37TH E ST,10/23/2005,33.175285,-87.524417
TULSA,TULSA,913 37TH E ST,10/25/2005,33.175285,-87.524417
TULSA,TULSA,920 36TH E PL,11/4/2005,31.481292,-83.49175
TULSA,TULSA,1333 17TH E ST,12/8/2005,40.740789,-111.842262
TULSA,TULSA,609 51ST W S AVE,12/11/2005,36.148716,-96.049142
TULSA,TULSA,1528 LEWIS N PL,12/11/2005,35.835455,-95.961978
TULSA,TULSA,2015 KINGSTON N AVE B,1/19/2006,35.954464,-95.651806
TULSA,TULSA,6001 HASKELL E PL,1/27/2006,35.748266,-95.323849
TULSA,TULSA,3737 27TH E PL D,1/31/2006,40.690226,-111.814942
TULSA,TULSA,12304 ADMIRAL E CT C,2/2/2006,36.723107,-95.913713
TULSA,TULSA,6662 PEORIA S AVE 108,2/7/2006,35.633322,-97.482709
TULSA,TULSA,5163 33RD WEST S AVE,2/14/2006,36.087684,-96.029596
TULSA,TULSA,1568 59TH W ST,2/15/2006,27.485576,-82.6205
TULSA,TULSA,7303 JASPER E ST,3/4/2006,34.842388,-95.544972
TULSA,TULSA,6634 PEORIA S AVE 204,5/10/2006,35.239059,-94.601159
TULSA,TULSA,6638 PEORIA S AVE 305,5/10/2006,35.238617,-94.599877
TULSA,TULSA,9419 OKLAHOMA E PL,5/19/2006,36.725275,-95.913941
TULSA,TULSA,3342.5 27TH E PL,5/19/2006,36.725275,-95.913941
TULSA,TULSA,120 17TH E ST 7,5/22/2006,35.192355,-97.420703
TULSA,TULSA,832 64TH WEST S AVE,5/22/2006,34.916712,-95.750009
TULSA,TULSA,512 55 WEST S AVE,6/12/2006,38.397728,-96.18087
TULSA,TULSA,8323 32ND E ST,6/14/2006,34.842388,-95.544972
TULSA,TULSA,5657 SOUTH 85 AVENUE,6/14/2006,36.1012,-95.9251
TULSA,TULSA,3919 28TH E ST C,6/14/2006,33.18245,-87.479676
TULSA,TULSA,3619 EAST PLACE,6/28/2006,36.725275,-95.913941
TULSA,TULSA,3619 EAST PLACE,7/29/2006,36.725275,-95.913941
TULSA,TULSA,5302 E. 9TH STREET,8/16/2006,36.149788,-95.917575
TULSA,TULSA,5302 EAST 9TH STREET,9/6/2006,36.149788,-95.917575
TULSA,TULSA,1236 S. DARLINGTON AVE,9/7/2006,36.144704,-95.918315
TULSA,TULSA,1236 SOUTH DARLINGTON AVENUE,9/11/2006,36.144704,-95.918315
TULSA,TULSA,7922 EAST 27TH COURT,9/12/2006,36.12189,-95.888208
TULSA,TULSA,1375 NORTH 78TH AVENUE,9/26/2006,36.174131,-95.889485
TULSA,TULSA,1379 NORTH 78TH AVENUE,10/15/2006,36.17416,-95.889438
TULSA,TULSA,7922 EAST 27TH COURT,11/9/2006,36.12189,-95.888208
TULSA,TULSA,6622 SOUTH ZUNIS AVENUE,12/6/2006,36.067108,-95.960583
TULSA,TULSA,4840 SOUTH HARVARD AVENUE,12/17/2006,36.093339,-95.94016
TULSA,TULSA,428 SOUTH QUEBEC AVENUE,12/17/2006,36.154074,-95.930619
TULSA,TULSA,7714 SOUTH HARVARD PLACE,12/20/2006,36.050678,-95.938992
TULSA,TULSA,5638 NORTH LEWIS AVENUE,12/26/2006,36.23683,-95.959022
TULSA,TULSA,1569 WEST 59 STREET,1/16/2007,40.76503,-73.974718
TULSA,TULSA,2539 EAST 8TH STREET,1/26/2007,36.150078,-95.954249
TULSA,TULSA,3814 SOUTH 94,3/29/2007,38.597258,-90.802409
TULSA,TULSA,4437 NORTHEAST 31 STREET,5/18/2007,36.1012,-95.9251
TULSA,TULSA,4124 1ST STREET,7/9/2007,36.158191,-95.930391
TULSA,TULSA,1207 5TH STREET,7/20/2007,36.155019,-95.976992
TULSA,TULSA,3218 S 93RD EAST AVENUE 237,8/2/2007,36.116256,-95.870738
TULSA,TULSA,1216 NORTH YALE AVENUE,8/28/2007,36.172246,-95.922865
TULSA,TULSA,4616 EAST 80TH STREET,9/11/2007,36.049217,-95.925664
TULSA,TULSA,3342 EAST 27TH PLACE,11/14/2007,36.123131,-95.938364
TULSA,TULSA,1115 EAST 60TH STREET,11/18/2007,36.077061,-95.978003
TULSA,TULSA,2006 EAST 12TH STREET,5/2/2008,36.145728,-95.963407
TULSA,TULSA,111 SOUTH 53RD W AVENUE,5/9/2008,36.15456,-96.051774
TULSA,TULSA,310 NORTH ROSEDALE AVENUE,5/27/2008,36.158181,-96.008546
TULSA,TULSA,5232 NORTH 145TH EAST AVENUE,6/9/2008,36.228895,-95.815106
